Calories,Gender,Age,Weight,Heart_Rate,Body_Temp,Temp_Stress,Weight_Duration,Stress_Effort
27.0,1,78,69.0,93.0,39.2,3645.6,345.0,1695204.0
44.0,0,25,91.0,89.0,40.0,3560.0,1183.0,4118920.0
167.0,1,44,59.0,106.0,40.6,4303.6,1534.0,11860721.6
27.0,0,51,82.0,79.0,39.8,3144.2,738.0,2235526.2
196.0,1,44,59.0,109.0,40.6,4425.4,1711.0,13988689.4
24.0,0,38,89.0,82.0,39.4,3230.8,712.0,2119404.8
83.0,0,65,91.0,96.0,40.1,3849.6,1183.0,4804300.8
62.0,0,43,88.0,95.0,40.0,3800.0,1056.0,4332000.0
86.0,0,21,70.0,99.0,40.4,3999.6,1400.0,7919208.0
10.0,0,24,72.0,77.0,39.7,3056.9,648.0,2118431.7
182.0,1,29,65.0,110.0,41.1,4521.0,1820.0,13924680.0
39.0,0,32,79.0,98.0,39.9,3910.2,632.0,3065596.8
31.0,1,45,74.0,84.0,39.7,3334.8,592.0,2240985.6
13.0,1,36,72.0,80.0,39.2,3136.0,288.0,1003520.0
192.0,1,21,59.0,114.0,40.7,4639.8,1652.0,14810241.6
33.0,1,70,63.0,86.0,39.6,3405.6,441.0,2050171.2
165.0,1,33,65.0,108.0,40.7,4395.6,1690.0,12342844.8
120.0,1,36,52.0,100.0,40.5,4050.0,1092.0,8505000.0
106.0,1,68,52.0,86.0,40.3,3465.8,1144.0,6557293.6
138.0,1,32,62.0,100.0,40.3,4030.0,1550.0,10075000.0
125.0,1,57,78.0,102.0,40.9,4171.8,1638.0,8935995.6
105.0,0,60,109.0,96.0,40.2,3859.2,1744.0,5927731.2
62.0,1,27,55.0,93.0,40.2,3738.6,715.0,4519967.4
6.0,0,42,77.0,72.0,38.4,2764.8,308.0,796262.4
28.0,1,24,74.0,88.0,39.3,3458.4,518.0,2130374.4
22.0,1,23,79.0,94.0,38.9,3656.6,395.0,1718602.0
225.0,1,73,50.0,110.0,40.8,4488.0,1500.0,14810400.0
28.0,1,72,72.0,87.0,39.4,3427.8,432.0,1789311.6
42.0,1,38,64.0,91.0,39.6,3603.6,576.0,2951348.4
145.0,0,49,89.0,99.0,40.7,4029.3,2136.0,9573616.8
238.0,0,36,106.0,115.0,41.2,4738.0,3074.0,15801230.0
3.0,0,23,88.0,84.0,37.7,3166.8,88.0,266011.2
5.0,0,66,93.0,85.0,37.7,3204.5,93.0,272382.5
175.0,0,47,84.0,105.0,40.8,4284.0,2184.0,11695320.0
15.0,1,49,66.0,81.0,38.9,3150.9,264.0,1020891.6
121.0,1,77,68.0,101.0,40.1,4050.1,1292.0,7772141.9
119.0,1,29,62.0,102.0,40.5,4131.0,1302.0,8848602.0
68.0,0,62,81.0,88.0,40.5,3564.0,1134.0,4390848.0
53.0,1,52,57.0,89.0,40.1,3568.9,627.0,3493953.1
137.0,1,73,64.0,106.0,40.4,4282.4,1280.0,9078688.0
191.0,0,53,93.0,104.0,40.5,4212.0,2511.0,11827296.0
113.0,0,41,96.0,100.0,40.5,4050.0,1824.0,7695000.0
83.0,0,74,99.0,89.0,40.2,3577.8,1386.0,4457938.8
68.0,1,26,74.0,96.0,40.4,3878.4,1036.0,5212569.6
63.0,1,31,48.0,96.0,40.1,3849.6,576.0,4434739.2
81.0,1,36,53.0,94.0,40.4,3797.6,848.0,5711590.4
16.0,1,64,56.0,91.0,38.5,3503.5,168.0,956455.5
55.0,0,22,94.0,91.0,40.2,3658.2,1410.0,4993443.0
170.0,1,65,50.0,105.0,40.4,4242.0,1250.0,11135250.0
26.0,0,41,84.0,84.0,39.7,3334.8,672.0,2240985.6
101.0,1,21,77.0,102.0,40.4,4120.8,1463.0,7986110.4
159.0,1,56,59.0,101.0,41.1,4151.1,1534.0,10900788.6
165.0,1,22,59.0,109.0,41.1,4479.9,1534.0,12696036.6
80.0,0,76,97.0,90.0,40.0,3600.0,1261.0,4212000.0
72.0,1,59,85.0,89.0,40.4,3595.6,1360.0,5120134.4
81.0,1,72,72.0,101.0,40.1,4050.1,936.0,5317781.3
157.0,0,36,112.0,107.0,40.9,4376.3,2464.0,10301810.2
193.0,0,23,84.0,112.0,40.9,4580.8,2436.0,14878438.4
23.0,0,24,90.0,86.0,39.6,3405.6,720.0,2343052.8
96.0,1,33,53.0,97.0,40.4,3918.8,954.0,6842224.8
15.0,0,44,81.0,82.0,38.9,3189.8,405.0,1307818.0
104.0,0,45,104.0,101.0,40.1,4050.1,1664.0,6544961.6
108.0,0,70,98.0,102.0,40.5,4131.0,1372.0,5899068.0
24.0,1,27,68.0,87.0,39.2,3410.4,408.0,1780228.8
71.0,0,33,93.0,95.0,40.5,3847.5,1395.0,5482687.5
92.0,1,32,63.0,99.0,40.3,3989.7,1071.0,6714665.1
52.0,0,77,90.0,88.0,39.4,3467.2,810.0,2746022.4
95.0,1,33,65.0,98.0,40.6,3978.8,1170.0,7018603.2
173.0,1,31,68.0,107.0,40.7,4354.9,1904.0,13047280.4
229.0,1,41,52.0,117.0,40.9,4785.3,1560.0,16796403.0
204.0,0,22,91.0,114.0,41.0,4674.0,2639.0,15452244.0
88.0,1,51,71.0,95.0,40.2,3819.0,1207.0,6167685.0
186.0,0,22,80.0,113.0,40.7,4599.1,2240.0,14551552.4
61.0,1,29,51.0,95.0,39.6,3762.0,612.0,4288680.0
181.0,1,67,76.0,107.0,40.6,4344.2,2052.0,12550393.8
8.0,1,77,59.0,79.0,38.0,3002.0,118.0,474316.0
167.0,1,26,59.0,109.0,40.8,4447.2,1534.0,12603364.8
194.0,1,74,63.0,104.0,40.8,4243.2,1827.0,12797491.2
134.0,1,29,61.0,101.0,40.6,4100.6,1464.0,9939854.4
32.0,1,68,73.0,93.0,39.3,3654.9,438.0,2039434.2
89.0,0,34,78.0,100.0,40.4,4040.0,1326.0,6868000.0
197.0,1,41,70.0,116.0,40.6,4709.6,1890.0,14750467.2
90.0,1,48,74.0,94.0,40.4,3797.6,1332.0,6425539.2
74.0,0,46,89.0,95.0,39.9,3790.5,1246.0,5041365.0
92.0,1,51,76.0,88.0,40.4,3555.2,1596.0,6570009.6
55.0,0,42,89.0,89.0,40.2,3577.8,1157.0,4139514.6
11.0,0,44,82.0,86.0,38.9,3345.4,246.0,863113.2
59.0,1,47,64.0,96.0,39.6,3801.6,704.0,4014489.6
44.0,0,31,86.0,94.0,39.4,3703.6,860.0,3481384.0
11.0,1,37,56.0,80.0,38.9,3112.0,168.0,746880.0
182.0,0,38,79.0,107.0,41.0,4387.0,2212.0,13143452.0
9.0,1,73,67.0,86.0,38.4,3302.4,134.0,568012.8
158.0,0,72,79.0,108.0,40.1,4330.8,1501.0,8886801.6
16.0,1,26,59.0,86.0,38.8,3336.8,236.0,1147859.2
56.0,1,37,63.0,91.0,39.8,3621.8,756.0,3955005.6
27.0,0,52,87.0,84.0,39.5,3318.0,609.0,1950984.0
144.0,1,23,58.0,101.0,40.7,4110.7,1508.0,10794698.2
38.0,1,63,61.0,88.0,40.0,3520.0,488.0,2478080.0
23.0,0,62,94.0,84.0,39.2,3292.8,470.0,1382976.0
1.0,0,24,61.0,77.0,37.7,2902.9,61.0,223523.3
231.0,0,26,82.0,122.0,41.0,5002.0,2296.0,17086832.0
157.0,0,33,71.0,110.0,40.7,4477.0,1704.0,11819280.0
4.0,1,26,59.0,87.0,38.0,3306.0,59.0,287622.0
131.0,0,36,69.0,102.0,40.8,4161.6,1656.0,10187596.8
137.0,0,32,80.0,102.0,40.6,4141.2,2000.0,10560060.0
50.0,1,26,61.0,88.0,40.2,3537.6,732.0,3735705.6
8.0,0,42,91.0,79.0,38.6,3049.4,273.0,722707.8
129.0,0,34,72.0,105.0,40.7,4273.5,1584.0,9871785.0
74.0,0,29,88.0,96.0,40.3,3868.8,1408.0,5942476.8
35.0,0,35,87.0,85.0,40.0,3400.0,957.0,3179000.0
16.0,0,78,80.0,86.0,38.8,3336.8,240.0,860894.4
192.0,0,44,102.0,101.0,41.1,4151.1,3060.0,12577833.0
111.0,1,23,52.0,103.0,40.6,4181.8,988.0,8183782.6
198.0,0,32,86.0,110.0,40.8,4488.0,2494.0,14316720.0
178.0,1,36,67.0,110.0,40.8,4488.0,1809.0,13329360.0
35.0,0,35,78.0,98.0,39.4,3861.2,546.0,2648783.2
75.0,0,45,101.0,86.0,40.3,3465.8,1818.0,5365058.4
164.0,1,51,76.0,111.0,40.8,4528.8,1824.0,12064723.2
78.0,0,35,90.0,100.0,40.0,4000.0,1260.0,5600000.0
21.0,0,51,81.0,83.0,39.3,3261.9,486.0,1624426.2
64.0,0,61,79.0,89.0,39.8,3542.2,1027.0,4098325.4
174.0,0,70,85.0,99.0,40.7,4029.3,2125.0,9972517.5
116.0,1,79,73.0,99.0,40.6,4019.4,1387.0,7560491.4
99.0,0,20,75.0,109.0,40.3,4392.7,1275.0,8139673.1
233.0,0,65,96.0,110.0,40.9,4499.0,2592.0,13362030.0
67.0,0,73,100.0,94.0,40.0,3760.0,1000.0,3534400.0
1.0,0,28,66.0,72.0,38.0,2736.0,132.0,393984.0
91.0,0,48,83.0,92.0,40.7,3744.4,1577.0,6545211.2
34.0,1,38,56.0,86.0,39.4,3388.4,448.0,2331219.2
16.0,1,43,60.0,83.0,39.0,3237.0,240.0,1074684.0
17.0,0,30,80.0,89.0,39.4,3506.6,400.0,1560437.0
74.0,0,68,74.0,90.0,39.9,3591.0,1036.0,4524660.0
65.0,0,48,74.0,90.0,40.2,3618.0,1110.0,4884300.0
172.0,0,56,79.0,102.0,40.4,4120.8,2054.0,10928361.6
122.0,0,28,96.0,103.0,40.2,4140.6,2016.0,8956117.8
146.0,1,28,53.0,110.0,40.6,4466.0,1166.0,10807720.0
20.0,1,55,54.0,81.0,39.0,3159.0,270.0,1279395.0
69.0,0,24,94.0,99.0,40.5,4009.5,1316.0,5557167.0
219.0,0,73,80.0,101.0,41.2,4161.2,2400.0,12608436.0
101.0,1,28,64.0,108.0,40.7,4395.6,1024.0,7595596.8
87.0,1,58,65.0,92.0,40.7,3744.4,1105.0,5856241.6
57.0,1,23,78.0,93.0,40.3,3747.9,1014.0,4531211.1
127.0,0,38,74.0,103.0,40.6,4181.8,1628.0,9475958.8
180.0,1,41,62.0,105.0,40.9,4294.5,1798.0,13076752.5
78.0,0,48,95.0,93.0,40.2,3738.6,1425.0,5215347.0
25.0,1,72,73.0,90.0,39.1,3519.0,365.0,1583550.0
15.0,0,79,83.0,83.0,38.7,3212.1,249.0,799812.9
103.0,1,37,63.0,101.0,40.4,4080.4,1134.0,7418167.2
187.0,0,52,93.0,105.0,40.5,4252.5,2418.0,11609325.0
10.0,0,77,79.0,85.0,38.5,3272.5,158.0,556325.0
89.0,0,24,93.0,99.0,40.3,3989.7,1674.0,7109645.4
24.0,0,39,89.0,89.0,39.1,3479.9,534.0,1858266.6
133.0,0,26,85.0,107.0,40.4,4322.8,1870.0,10175871.2
141.0,1,42,52.0,98.0,40.7,3988.6,1300.0,9772070.0
102.0,0,33,80.0,99.0,40.6,4019.4,1600.0,7958412.0
26.0,0,78,91.0,84.0,39.1,3284.4,455.0,1379448.0
10.0,0,24,74.0,86.0,39.0,3354.0,296.0,1153776.0
3.0,1,27,58.0,80.0,37.5,3000.0,58.0,240000.0
7.0,0,67,85.0,76.0,37.9,2880.4,170.0,437820.8
150.0,0,30,100.0,105.0,40.6,4263.0,2400.0,10742760.0
22.0,0,76,99.0,78.0,39.3,3065.4,495.0,1195506.0
27.0,1,31,62.0,85.0,39.3,3340.5,434.0,1987597.5
52.0,0,40,103.0,94.0,40.2,3778.8,1030.0,3552072.0
77.0,0,60,96.0,97.0,39.9,3870.3,1152.0,4505029.2
63.0,1,27,54.0,97.0,40.4,3918.8,648.0,4561483.2
35.0,1,27,58.0,89.0,39.8,3542.2,464.0,2522046.4
65.0,0,50,85.0,90.0,40.2,3618.0,1190.0,4558680.0
110.0,0,36,87.0,100.0,40.4,4040.0,1740.0,8080000.0
83.0,0,45,88.0,97.0,40.0,3880.0,1320.0,5645400.0
77.0,1,52,78.0,92.0,40.5,3726.0,1248.0,5484672.0
11.0,1,27,63.0,83.0,38.4,3187.2,189.0,793612.8
181.0,0,76,95.0,104.0,40.4,4201.6,2090.0,9613260.8
156.0,1,20,57.0,108.0,40.7,4395.6,1425.0,11868120.0
3.0,1,28,63.0,73.0,37.6,2744.8,63.0,200370.4
47.0,0,56,97.0,84.0,40.0,3360.0,1067.0,3104640.0
167.0,0,79,82.0,103.0,40.2,4140.6,1722.0,8956117.8
164.0,0,40,82.0,103.0,40.8,4202.4,2214.0,11686874.4
219.0,1,77,61.0,114.0,40.8,4651.2,1708.0,14846630.4
193.0,1,77,56.0,107.0,40.7,4354.9,1512.0,12581306.1
100.0,1,67,57.0,94.0,40.3,3788.2,1026.0,6409634.4
38.0,0,63,89.0,90.0,39.4,3546.0,623.0,2233980.0
15.0,0,35,89.0,83.0,39.0,3237.0,445.0,1343355.0
20.0,1,22,80.0,89.0,39.4,3506.6,400.0,1560437.0
30.0,0,44,70.0,85.0,39.5,3357.5,630.0,2568487.5
104.0,1,79,58.0,97.0,40.4,3918.8,986.0,6462101.2
176.0,0,53,107.0,100.0,40.6,4060.0,2782.0,10556000.0
104.0,1,33,72.0,98.0,40.6,3978.8,1440.0,7798448.0
27.0,0,73,75.0,89.0,38.9,3462.1,375.0,1540634.5
52.0,0,29,98.0,93.0,40.2,3738.6,1176.0,4172277.6
30.0,1,28,62.0,89.0,39.0,3471.0,434.0,2162433.0
24.0,0,21,65.0,89.0,39.6,3524.4,585.0,2823044.4
153.0,1,34,65.0,108.0,40.9,4417.2,1560.0,11449382.4
151.0,0,40,64.0,111.0,40.4,4484.4,1408.0,10950904.8
16.0,1,20,72.0,90.0,38.6,3474.0,288.0,1250640.0
80.0,1,29,64.0,96.0,40.2,3859.2,1024.0,5927731.2
160.0,0,65,98.0,103.0,40.2,4140.6,2058.0,8956117.8
43.0,0,39,106.0,95.0,39.3,3733.5,848.0,2837460.0
180.0,0,61,80.0,104.0,40.5,4212.0,2000.0,10951200.0
120.0,0,69,98.0,101.0,40.1,4050.1,1568.0,6544961.6
99.0,1,21,59.0,94.0,40.4,3797.6,1239.0,7496462.4
230.0,0,72,97.0,107.0,40.9,4376.3,2619.0,12643130.7
108.0,0,33,67.0,103.0,40.0,4120.0,1340.0,8487200.0
191.0,0,21,81.0,116.0,40.9,4744.4,2187.0,14859460.8
197.0,0,37,91.0,117.0,40.9,4785.3,2184.0,13437122.4
46.0,0,44,84.0,92.0,39.6,3643.2,840.0,3351744.0
92.0,1,23,67.0,101.0,40.7,4110.7,1139.0,7058071.9
4.0,0,34,81.0,72.0,38.5,2772.0,324.0,798336.0
198.0,1,50,77.0,111.0,40.7,4517.7,2233.0,14542476.3
217.0,0,40,118.0,111.0,40.7,4517.7,3186.0,13539546.9
9.0,1,46,55.0,87.0,37.9,3297.3,110.0,573730.2
31.0,0,48,82.0,83.0,40.0,3320.0,738.0,2480040.0
38.0,1,71,77.0,88.0,39.9,3511.2,616.0,2471884.8
145.0,1,22,63.0,109.0,40.7,4436.3,1449.0,11121804.1
80.0,1,64,57.0,92.0,39.7,3652.4,855.0,5040312.0
202.0,1,79,65.0,106.0,40.8,4324.8,1885.0,13294435.2
168.0,0,28,90.0,110.0,40.7,4477.0,2250.0,12311750.0
19.0,0,24,97.0,87.0,39.2,3410.4,582.0,1780228.8
124.0,1,26,67.0,111.0,41.0,4551.0,1273.0,9598059.0
103.0,0,29,91.0,96.0,40.6,3897.6,2002.0,8231731.2
94.0,0,32,69.0,100.0,40.4,4040.0,1311.0,7676000.0
77.0,1,23,65.0,98.0,40.2,3939.6,975.0,5791212.0
125.0,1,38,63.0,103.0,40.6,4181.8,1323.0,9045233.4
22.0,0,35,98.0,86.0,39.5,3397.0,588.0,1752852.0
135.0,1,56,71.0,94.0,40.6,3816.4,1846.0,9327281.6
56.0,0,51,85.0,90.0,39.8,3582.0,1020.0,3868560.0
163.0,0,38,113.0,99.0,40.9,4049.1,3051.0,10823244.3
162.0,0,20,98.0,110.0,40.7,4477.0,2450.0,12311750.0
104.0,0,32,74.0,93.0,40.7,3785.1,1924.0,9152371.8
132.0,1,47,66.0,108.0,40.6,4384.8,1320.0,9471168.0
62.0,1,72,62.0,86.0,40.0,3440.0,806.0,3845920.0
4.0,1,72,79.0,83.0,37.8,3137.4,79.0,260404.2
74.0,1,47,63.0,99.0,40.2,3979.8,819.0,5122002.6
95.0,1,32,57.0,92.0,40.8,3753.6,1140.0,6906624.0
61.0,0,53,94.0,94.0,40.0,3760.0,1034.0,3887840.0
155.0,1,25,73.0,109.0,40.8,4447.2,1825.0,12118620.0
85.0,1,27,55.0,101.0,40.5,4090.5,825.0,6197107.5
12.0,1,47,61.0,84.0,38.8,3259.2,183.0,821318.4
50.0,1,22,69.0,90.0,39.8,3582.0,828.0,3868560.0
55.0,0,34,91.0,94.0,39.9,3750.6,1092.0,4230676.8
184.0,1,41,60.0,104.0,41.3,4295.2,1800.0,13401024.0
113.0,1,21,50.0,104.0,40.1,4170.4,950.0,8240710.4
70.0,1,24,62.0,88.0,40.3,3546.4,1054.0,5305414.4
244.0,0,76,97.0,109.0,41.1,4479.9,2619.0,13184345.7
4.0,0,56,79.0,87.0,37.5,3262.5,79.0,283837.5
133.0,0,48,81.0,97.0,40.7,3947.9,1944.0,9190711.2
130.0,0,69,104.0,101.0,40.2,4060.2,1768.0,6971363.4
16.0,0,31,84.0,86.0,38.9,3345.4,420.0,1438522.0
51.0,1,20,56.0,89.0,40.1,3568.9,672.0,3811585.2
230.0,1,45,62.0,118.0,40.9,4826.2,1860.0,17084748.0
39.0,1,37,58.0,92.0,39.8,3661.6,464.0,2694937.6
30.0,1,30,52.0,88.0,39.2,3449.6,364.0,2124953.6
140.0,0,27,94.0,104.0,40.9,4253.6,2256.0,10616985.6
83.0,0,29,95.0,99.0,40.1,3969.9,1520.0,6288321.6
137.0,1,45,69.0,108.0,40.4,4363.2,1449.0,9895737.6
48.0,0,35,107.0,96.0,40.0,3840.0,963.0,3317760.0
111.0,0,74,88.0,97.0,40.0,3880.0,1408.0,6021760.0
75.0,1,42,62.0,97.0,40.4,3918.8,868.0,5321730.4
9.0,1,48,75.0,76.0,38.9,2956.4,225.0,674059.2
5.0,0,68,71.0,67.0,38.7,2592.9,213.0,521172.9
10.0,0,48,97.0,81.0,38.7,3134.7,291.0,761732.1
177.0,0,65,86.0,110.0,40.6,4466.0,1806.0,10316460.0
39.0,0,26,80.0,91.0,39.4,3585.4,880.0,3588985.4
9.0,1,28,58.0,78.0,38.3,2987.4,174.0,699051.6
167.0,0,50,79.0,101.0,40.7,4110.7,2133.0,11209878.9
227.0,0,43,73.0,115.0,40.6,4669.0,2117.0,15571115.0
72.0,0,20,73.0,97.0,40.9,3967.3,1314.0,6926905.8
199.0,1,53,67.0,112.0,40.7,4558.4,1876.0,14295142.4
11.0,0,41,82.0,80.0,38.9,3112.0,328.0,995840.0
40.0,0,38,77.0,91.0,39.9,3630.9,770.0,3304119.0
63.0,1,47,77.0,87.0,39.8,3462.6,1155.0,4518693.0
93.0,0,39,91.0,90.0,40.3,3627.0,2002.0,7181460.0
133.0,0,42,85.0,100.0,40.7,4070.0,1955.0,9361000.0
161.0,0,26,81.0,107.0,40.6,4344.2,2187.0,12550393.8
95.0,1,61,62.0,99.0,40.4,3999.6,992.0,6335366.4
131.0,1,62,86.0,102.0,40.1,4090.2,1892.0,9178408.8
173.0,1,62,57.0,105.0,40.8,4284.0,1482.0,11695320.0
24.0,1,56,53.0,80.0,39.2,3136.0,318.0,1505280.0
20.0,0,71,95.0,77.0,38.8,2987.6,475.0,1150226.0
158.0,0,24,91.0,107.0,40.6,4344.2,2366.0,12085564.4
140.0,0,28,84.0,105.0,40.9,4294.5,2016.0,10822140.0
49.0,1,40,49.0,87.0,39.8,3462.6,539.0,3313708.2
195.0,0,71,75.0,110.0,40.4,4444.0,1725.0,11243320.0
77.0,0,22,65.0,98.0,40.4,3959.2,1235.0,7372030.4
173.0,0,58,82.0,107.0,40.4,4322.8,1886.0,10638410.8
11.0,1,24,71.0,77.0,38.8,2987.6,284.0,920180.8
78.0,0,56,101.0,98.0,40.1,3929.8,1212.0,4621444.8
104.0,1,29,63.0,100.0,40.5,4050.0,1197.0,7695000.0
151.0,0,30,89.0,102.0,40.9,4171.8,2403.0,11489137.2
53.0,0,40,88.0,87.0,40.0,3480.0,1232.0,4238640.0
102.0,0,70,97.0,96.0,40.1,3849.6,1455.0,5543424.0
24.0,0,33,104.0,82.0,39.6,3247.2,832.0,2130163.2
20.0,0,64,97.0,80.0,39.2,3136.0,485.0,1254400.0
101.0,1,40,63.0,97.0,40.5,3928.5,1197.0,7240225.5
141.0,1,27,53.0,108.0,40.6,4384.8,1166.0,10418284.8
77.0,1,41,61.0,98.0,39.9,3910.2,854.0,5364794.4
118.0,0,41,79.0,104.0,40.2,4180.8,1501.0,8261260.8
103.0,0,24,84.0,100.0,40.1,4010.0,1764.0,8421000.0
139.0,0,21,87.0,100.0,40.7,4070.0,2523.0,11803000.0
16.0,1,22,66.0,87.0,38.5,3349.5,264.0,1165626.0
38.0,1,63,67.0,83.0,39.8,3303.4,603.0,2467639.8
228.0,0,77,88.0,104.0,41.1,4274.4,2464.0,12447052.8
162.0,0,74,90.0,102.0,40.5,4131.0,1890.0,8848602.0
7.0,1,20,64.0,83.0,37.9,3145.7,128.0,522186.2
134.0,1,57,61.0,101.0,40.8,4120.8,1342.0,9156417.6
85.0,0,22,74.0,98.0,40.4,3959.2,1480.0,7760032.0
78.0,1,38,59.0,99.0,40.4,3999.6,826.0,5543445.6
41.0,1,50,73.0,85.0,40.0,3400.0,730.0,2890000.0
179.0,0,33,81.0,106.0,40.3,4271.8,2349.0,13131513.2
84.0,0,32,84.0,98.0,40.3,3949.4,1428.0,6579700.4
128.0,0,57,92.0,103.0,40.4,4161.2,1656.0,7714864.8
65.0,1,33,45.0,97.0,40.0,3880.0,540.0,4516320.0
42.0,1,27,72.0,90.0,39.7,3573.0,720.0,3215700.0
117.0,1,33,64.0,96.0,40.4,3878.4,1472.0,8563507.2
137.0,0,40,105.0,105.0,40.8,4284.0,2100.0,8996400.0
189.0,1,20,52.0,110.0,41.1,4521.0,1508.0,14421990.0
36.0,1,63,63.0,92.0,39.4,3624.8,441.0,2334371.2
130.0,1,75,82.0,99.0,40.5,4009.5,1804.0,8732691.0
68.0,0,30,85.0,98.0,39.9,3910.2,1190.0,5364794.4
55.0,1,21,67.0,90.0,39.8,3582.0,871.0,4190940.0
164.0,1,22,64.0,105.0,40.9,4294.5,1792.0,12625830.0
33.0,0,56,71.0,87.0,39.6,3445.2,568.0,2397859.2
183.0,1,28,68.0,111.0,40.8,4528.8,1904.0,14075510.4
39.0,0,72,72.0,83.0,40.1,3328.3,648.0,2486240.1
77.0,0,24,99.0,94.0,40.7,3825.8,1782.0,6473253.6
56.0,0,29,87.0,94.0,40.1,3769.4,1131.0,4606206.8
18.0,0,26,84.0,80.0,39.7,3176.0,756.0,2286720.0
73.0,0,26,78.0,98.0,40.2,3939.6,1248.0,6177292.8
138.0,0,23,87.0,104.0,40.9,4253.6,2175.0,11059360.0
117.0,1,38,63.0,105.0,40.5,4252.5,1197.0,8483737.5
156.0,1,59,58.0,104.0,40.9,4253.6,1392.0,10616985.6
77.0,0,41,87.0,96.0,39.9,3830.4,1305.0,5515776.0
124.0,1,33,63.0,101.0,40.7,4110.7,1386.0,9133975.4
151.0,0,54,88.0,101.0,40.9,4130.9,2024.0,9596080.7
58.0,0,20,83.0,101.0,40.2,4060.2,996.0,4920962.4
54.0,0,24,78.0,91.0,39.7,3612.7,1248.0,5260091.2
133.0,0,23,73.0,108.0,40.6,4384.8,1679.0,10891843.2
7.0,0,30,68.0,80.0,38.8,3104.0,272.0,993280.0
136.0,1,53,66.0,109.0,40.5,4414.5,1320.0,9623610.0
58.0,0,21,75.0,94.0,40.3,3788.2,1200.0,5697452.8
159.0,1,59,64.0,106.0,40.8,4324.8,1536.0,11002291.2
156.0,0,31,90.0,106.0,40.9,4335.4,2250.0,11488810.0
73.0,1,73,83.0,97.0,40.3,3909.1,1079.0,4929375.1
155.0,1,48,73.0,99.0,40.6,4019.4,2044.0,11141776.8
111.0,0,29,99.0,99.0,40.6,4019.4,2079.0,8356332.6
23.0,1,21,72.0,87.0,39.0,3393.0,432.0,1771146.0
10.0,1,26,79.0,76.0,38.8,2948.8,316.0,896435.2
63.0,0,70,77.0,100.0,40.0,4000.0,693.0,3600000.0
13.0,0,29,71.0,85.0,39.2,3332.0,355.0,1416100.0
30.0,1,38,74.0,84.0,39.9,3351.6,592.0,2252275.2
60.0,1,42,64.0,98.0,39.9,3910.2,704.0,4215195.6
125.0,0,33,103.0,98.0,40.7,3988.6,2369.0,8990304.4
188.0,0,32,98.0,111.0,40.7,4517.7,2548.0,13038082.2
50.0,0,56,82.0,88.0,39.9,3511.2,902.0,3398841.6
176.0,0,36,77.0,105.0,41.2,4326.0,2233.0,13172670.0
58.0,1,20,64.0,96.0,39.8,3820.8,768.0,4401561.6
90.0,0,31,83.0,94.0,40.6,3816.4,1743.0,7533573.6
85.0,1,69,59.0,86.0,40.6,3491.6,1062.0,5404996.8
15.0,0,31,78.0,80.0,39.5,3160.0,546.0,1769600.0
54.0,1,31,64.0,99.0,39.8,3940.2,640.0,3900798.0
34.0,1,27,68.0,90.0,39.3,3537.0,544.0,2546640.0
115.0,0,27,81.0,99.0,40.7,4029.3,1944.0,9573616.8
39.0,1,29,65.0,90.0,39.6,3564.0,585.0,2886840.0
98.0,0,32,85.0,99.0,40.7,4029.3,1615.0,7579113.3
72.0,0,21,81.0,97.0,40.1,3889.7,1377.0,6414115.3
196.0,0,46,83.0,109.0,40.8,4447.2,2241.0,13088109.6
116.0,1,31,64.0,94.0,40.4,3797.6,1536.0,8567385.6
60.0,1,24,57.0,96.0,40.1,3849.6,684.0,4434739.2
158.0,0,26,80.0,105.0,40.6,4263.0,2240.0,12533220.0
223.0,0,58,90.0,107.0,41.0,4387.0,2610.0,13612861.0
60.0,1,50,48.0,87.0,39.9,3471.3,624.0,3926040.3
91.0,0,26,113.0,103.0,40.1,4130.3,1695.0,6381313.5
8.0,1,47,67.0,86.0,38.1,3276.6,134.0,563575.2
169.0,0,47,70.0,109.0,40.6,4425.4,1680.0,11576846.4
181.0,1,47,75.0,104.0,40.7,4232.8,2250.0,13206336.0
78.0,1,54,63.0,101.0,40.0,4040.0,819.0,5304520.0
193.0,1,46,71.0,114.0,40.7,4639.8,1917.0,14281304.4
17.0,1,21,53.0,88.0,38.7,3405.6,212.0,1198771.2
105.0,0,21,83.0,102.0,40.3,4110.6,1743.0,8804905.2
169.0,1,24,52.0,103.0,41.1,4233.3,1508.0,12644867.1
148.0,0,24,77.0,105.0,41.0,4305.0,2079.0,12204675.0
18.0,1,33,78.0,83.0,39.3,3261.9,390.0,1353688.5
73.0,1,33,54.0,90.0,40.3,3627.0,864.0,5222880.0
19.0,0,63,86.0,86.0,39.1,3362.6,344.0,1156734.4
192.0,0,56,83.0,103.0,40.7,4192.1,2324.0,12090016.4
60.0,0,72,89.0,85.0,40.1,3408.5,1068.0,3476670.0
86.0,1,73,83.0,98.0,40.6,3978.8,1245.0,5848836.0
161.0,1,58,72.0,101.0,41.2,4161.2,1944.0,11347592.4
155.0,0,42,81.0,107.0,40.3,4312.1,1863.0,10612078.1
43.0,0,23,77.0,88.0,40.0,3520.0,1155.0,4646400.0
109.0,1,26,53.0,102.0,40.2,4100.4,1007.0,7946575.2
47.0,0,24,84.0,87.0,40.1,3488.7,1344.0,4856270.4
164.0,0,22,95.0,112.0,40.9,4580.8,2280.0,12313190.4
